Time,BIS/EEG1_WAV
,-10.15
,-0.05
,5.4
,12.6
,15.25
,15.35
,17.5
,10.1
,2.6
,0.35
,6.45
,14.85
,17.5
,13.15
,9.95
,1.55
,-7.45
,-7.75
,-10.7
,-10.5
,-5.4
,-0.2
,2.55
,11.2
,18.3
,20.25
,21.45
,24.3
,28.45
,28.8
,25.95
,20.45
,15.05
,7.4
,5.95
,-0.55
,-4.85
,-6.4
,-3.45
,1.6
,12.1
,11.6
,6.8
,0.2
,-8.7
,-12.6
,-10.45
,-9.05
,-6.75
,-2.25
,2.8
,14.65
,25.5
,36.2
,38.55
,35.5
,26.75
,17.0
,8.15
,5.2
,1.25
,-2.6
,1.25
,-3.3
,-10.85
,-9.2
,-0.6
,1.2
,4.9
,2.85
,-0.8
,-7.7
,-14.45
,-19.5
,-14.2
,-6.65
,4.85
,17.9
,26.6
,31.2
,33.2
,33.7
,25.95
,12.65
,-3.95
,-9.65
,-3.65
,7.5
,16.45
,26.9
,35.15
,39.8
,40.35
,39.55
,39.9
,36.65
,38.5
,37.0
,32.85
,25.1
,29.8
,37.15
,47.0
,56.6
,66.5
,65.6
,61.7
,59.8
,58.85
,53.65
,51.3
,46.95
,42.15
,46.05
,50.1
,52.2
,56.75
,62.1
,62.55
,62.45
,56.65
,46.3
,40.5
,40.5
,43.45
,45.3
,54.65
,67.15
,75.6
,76.9
,80.35
,74.55
,68.65
,64.3
,62.45
,57.2
,57.75
,51.85
,48.0
,52.8
,55.95
,49.3
,45.95
,39.55
,35.55
,45.65
,62.8
,69.65
,71.55
,78.1
,75.45
,66.2
,52.35
,38.2
,30.35
,28.5
,27.65
,29.8
,37.6
,43.8
,51.25
,54.7
,51.65
,40.6
,32.65
,36.7
,56.75
,61.85
,60.2
,64.8
,72.65
,73.95
,73.35
,67.15
,61.1
,58.45
,54.25
,58.4
,64.8
,66.85
,64.65
,65.35
,62.65
,58.3
,51.55
,53.45
,56.3
,58.3
,65.55
,71.8
,73.65
,73.85
,78.25
,79.6
,75.85
,66.65
,63.8
,59.15
,50.9
,43.5
,48.65
,52.95
,54.35
,54.35
,53.0
,49.3
,46.3
,43.85
,36.2
,32.25
,28.45
,24.45
,17.85
,15.1
,16.05
,20.7
,25.55
,30.6
,37.35
,39.85
,36.8
,38.75
,39.65
,32.85
,28.3
,23.65
,25.05
,29.9
,36.15
,31.25
,26.55
,24.15
,26.0
,25.45
,16.85
,1.65
,-6.15
,-4.9
,-6.1
,-8.4
,-12.25
,-13.6
,-12.65
,-9.7
,-12.15
,-11.35
,-17.25
,-20.35
,-11.85
,-4.9
,-17.9
,-27.3
,-27.05
,-30.1
,-37.9
,-48.4
,-54.05
,-53.2
,-50.6
,-55.7
,-57.7
,-56.15
,-50.85
,-53.0
,-54.05
,-49.2
,-42.9
,-42.15
,-46.25
,-45.55
,-43.95
,-40.15
,-41.2
,-39.35
,-32.05
,-26.6
,-27.2
,-22.6
,-19.85
,-19.65
,-12.75
,-2.6
,-1.95
,-11.05
,-18.2
,-25.3
,-22.35
,-14.5
,-11.65
,-13.15
,-9.6
,-16.1
,-24.95
,-33.25
,-38.75
,-45.6
,-44.15
,-40.4
,-37.05
,-31.4
,-25.85
,-29.1
,-30.75
,-24.95
,-23.25
,-22.45
,-22.2
,-28.2
,-38.95
,-39.5
,-33.55
,-24.05
,-17.65
,-17.25
,-24.05
,-25.0
,-24.4
,-24.1
,-23.65
,-27.95
,-28.8
,-20.65
,-5.65
,-1.95
,1.1
,6.95
,12.75
,10.7
,10.05
,8.3
,1.3
,-5.9
,4.3
,16.65
,12.6
,6.2
,6.25
,12.3
,14.45
,14.65
,13.1
,15.35
,12.45
,15.05
,18.7
,22.35
,28.7
,36.6
,39.1
,34.9
,32.35
,30.1
,29.1
,24.9
,24.8
,24.9
,29.9
,37.6
,43.95
,49.0
,60.9
,67.95
,66.1
,64.7
,64.9
,65.1
,61.55
,59.45
,56.35
,58.85
,62.75
,66.75
,63.1
,53.7
,43.0
,40.15
,43.8
,48.3
,49.9
,45.25
,46.65
,54.15
,61.0
,54.65
,52.15
,45.55
,40.8
,36.3
,38.85
,32.2
,29.1
,24.8
,27.9
,33.3
,33.35
,33.35
,41.15
,48.0
,52.25
,51.9
,50.45
,48.8
,51.95
,63.1
,74.05
,80.25
,79.65
,71.15
,62.75
,59.2
,59.85
,57.5
,58.2
,49.55
,56.9
,69.4
,73.65
,63.35
,58.3
,39.15
,25.4
,22.3
,27.1
,24.85
,32.35
,35.45
,37.2
,39.85
,44.45
,42.6
,38.55
,33.2
,21.65
,11.85
,6.55
,-8.45
,-19.35
,-17.35
,-14.0
,-17.85
,-23.55
,-24.7
,-21.9
,-15.25
,-9.5
,-8.15
,-6.1
,-6.4
,-5.5
,-5.2
,-2.05
,1.3
,10.45
,13.55
,16.45
,19.8
,18.7
,17.7
,24.2
,29.45
,30.9
,30.55
,24.55
,21.65
,20.3
,17.9
,14.8
,18.2
,22.95
,29.3
,28.5
,24.65
,21.35
,22.6
,28.05
,27.9
,22.3
,19.1
,22.2
,22.85
,24.85
,22.0
,19.55
,14.0
,12.4
,14.15
,16.6
,12.5
,8.3
,3.55
,2.95
,11.05
,13.6
,8.75
,5.9
,9.95
,10.25
,19.1
,22.05
,19.8
,13.3
,11.3
,9.05
,7.5
,6.1
,8.9
,11.35
,11.4
,9.45
,6.75
,2.6
,-7.85
,-13.4
,-14.75
,-13.15
,-8.05
,1.2
,1.05
,1.15
,4.5
,3.45
,0.15
,-3.35
,-7.6
,-14.35
,-19.3
,-25.45
,-25.0
,-26.3
,-23.2
,-23.7
,-23.85
,-26.1
,-25.25
,-24.75
,-20.05
,-19.2
,-18.4
,-15.4
,-15.6
,-13.3
,-9.85
,-15.0
,-24.75
,-28.2
,-28.5
,-19.45
,-12.4
,-12.4
,-18.25
,-16.8
,-10.9
,-9.85
,-17.15
,-25.2
,-30.0
,-36.4
,-35.85
,-35.05
,-37.65
,-38.5
,-35.05
,-35.65
,-34.45
,-38.85
,-39.55
,-41.75
,-51.5
,-56.1
,-49.15
,-41.5
,-38.1
,-37.15
,-35.2
,-29.4
,-31.0
,-34.8
,-36.55
,-32.95
,-31.3
,-31.1
,-32.3
,-26.5
,-19.0
,-10.6
,-8.55
,-13.9
,-15.05
,-2.1
,4.75
,-4.85
,-11.35
,-12.55
,-7.6
,-2.85
,0.6
,3.45
,12.5
,23.15
,26.6
,23.55
,21.1
,18.9
,11.55
,7.85
,8.7
,16.1
,23.6
,33.1
,35.25
,33.15
,29.2
,29.9
,25.95
,24.8
,28.65
,33.95
,38.2
,42.8
,44.5
,42.6
,42.9
,38.55
,37.05
,40.3
,45.3
,43.4
,45.1
,48.3
,53.05
,54.95
,55.2
,56.95
,59.4
,59.15
,59.85
,65.6
,70.3
,75.1
,74.05
,70.1
,64.55
,66.15
,71.05
,77.9
,82.35
,88.45
,88.6
,81.15
,73.7
,71.1
,74.25
,80.35
,89.0
,94.0
,95.7
,89.75
,85.4
,75.65
,65.1
,62.55
,72.65
,79.35
,77.3
,69.6
,67.65
,74.1
,78.75
,80.75
,78.35
,71.6
,61.55
,61.95
,65.1
,67.05
,66.65
,70.1
,70.85
,69.1
,62.7
,51.3
,39.8
,31.6
,29.35
,32.65
,42.85
,52.15
,65.1
,70.0
,61.15
,41.65
,30.45
,25.65
,31.4
,45.0
,59.25
,69.05
,77.95
,79.2
,65.4
,47.25
,29.25
,15.45
,6.7
,8.0
,11.05
,18.0
,27.1
,40.25
,48.4
,47.95
,41.2
,34.0
,27.8
,20.5
,16.55
,13.15
,15.2
,18.4
,27.45
,34.45
,41.2
,43.25
,48.6
,49.2
,49.55
,50.65
,51.9
,45.85
,37.95
,36.15
,40.4
,46.75
,47.05
,48.9
,49.35
,49.1
,49.9
,48.6
,40.9
,34.35
,18.7
,0.45
,0.2
,5.9
,11.55
,20.6
,32.05
,37.15
,36.7
,33.25
,33.0
,24.85
,16.85
,8.15
,2.7
,-8.75
,-14.55
,-18.35
,-16.05
,-8.9
,-2.4
,-1.55
,1.45
,2.55
,-3.25
,-7.3
,-9.95
,-11.05
,-11.45
,-12.7
,-13.2
,-7.55
,0.3
,-0.8
,-3.4
,1.1
,2.95
,-1.9
,-7.35
,-12.1
,-8.0
,-4.45
,-2.15
,-0.85
,3.25
,1.8
,3.75
,-0.1
,-3.55
,-4.3
,-2.3
,-5.2
,-2.5
,1.8
,-0.9
,-0.1
,-1.35
,-0.7
,1.3
,6.65
,8.65
,10.8
,11.5
,7.7
,-1.2
,-13.4
,-24.15
,-28.05
,-21.15
,-18.9
,-16.45
,-16.25
,-17.85
,-23.0
,-22.7
,-29.7
,-34.5
,-36.35
,-29.95
,-21.1
,-14.15
,-12.3
,-5.0
,-6.15
,-16.9
,-10.45
,-6.05
,-14.95
,-22.05
,-18.55
,-20.1
,-18.65
,-22.3
,-20.6
,-17.65
,-15.3
,-9.0
,-3.6
,-9.9
,-14.85
,-14.0
,-18.95
,-21.9
,-15.4
,-10.65
,-15.35
,-13.85
,-9.95
,-10.15
,-11.4
,-9.6
,-9.4
,-14.8
,-25.5
,-37.15
,-42.5
,-40.7
,-37.45
,-43.4
,-48.45
,-45.25
,-36.9
,-40.0
,-45.9
,-50.05
,-50.65
,-52.4
,-51.65
,-49.15
,-38.7
,-30.3
,-28.65
,-24.05
,-13.55
,-7.1
,-4.5
,2.25
,1.6
,-3.6
,-2.65
,3.05
,3.5
,5.8
,13.9
,22.25
,24.0
,22.6
,29.8
,32.1
,32.9
,36.7
,35.9
,26.65
,29.0
,24.0
,26.7
,36.65
,40.55
,34.85
,40.0
,34.3
,23.1
,20.15
,23.4
,25.5
,30.45
,32.55
,33.7
,38.15
,32.55
,22.35
,13.5
,13.15
,19.1
,27.9
,33.8
,36.85
,32.05
,24.55
,26.45
,27.15
,23.65
,23.85
,28.0
,25.8
,33.85
,42.15
,39.7
,38.7
,41.8
,39.15
,39.95
,45.8
,45.35
,42.45
,30.65
,19.15
,22.95
,38.8
,48.1
,60.7
,66.85
,67.6
,62.35
,52.3
,38.25
,31.75
,11.95
,-5.45
,-10.8
,-15.55
,-18.4
,-12.25
,-8.15
,-1.75
,8.4
,9.3
,11.9
,9.0
,-2.85
,-6.95
,4.9
,13.35
,19.35
,29.4
,33.55
,37.45
,40.25
,39.0
,31.0
,25.1
,20.3
,22.55
,23.95
,31.7
,41.75
,50.65
,48.8
,49.6
,46.7
,42.0
,38.75
,39.35
,46.65
,60.4
,63.2
,56.0
,57.9
,60.7
,58.95
,45.25
,27.4
,16.1
,14.65
,16.6
,24.6
,32.8
,37.15
,41.4
,42.0
,43.05
,43.85
,41.9
,33.05
,27.95
,22.05
,18.2
,18.0
,24.75
,29.1
,36.45
,42.4
,48.9
,46.65
,40.7
,33.4
,28.4
,25.65
,21.9
,20.25
,17.15
,14.55
,17.45
,22.35
,24.75
,30.05
,35.8
,28.95
,16.5
,5.2
,4.45
,12.25
,24.9
,36.35
,55.2
,64.6
,69.95
,65.25
,58.1
,50.4
,45.15
,30.55
,28.5
,35.55
,35.65
,23.65
,22.1
,28.45
,30.1
,28.15
,32.3
,34.2
,31.9
,31.7
,28.7
,28.15
,29.9
,31.9
,34.25
,31.65
,37.75
,39.6
,32.95
,27.9
,31.85
,30.25
,39.9
,49.4
,51.2
,33.35
,24.9
,21.0
,19.4
,18.1
,28.0
,31.35
,30.25
,26.55
,27.95
,28.65
,28.15
,26.2
,25.1
,22.15
,21.1
,24.15
,23.85
,19.65
,14.1
,19.85
,29.4
,30.4
,31.6
,30.35
,27.05
,25.55
,26.8
,23.1
,27.45
,25.7
,25.2
,28.95
,29.3
,23.15
,27.7
,30.7
,32.9
,30.9
,29.3
,31.15
,32.95
,35.85
,37.0
,34.05
,27.4
,25.1
,27.6
,35.5
,39.5
,40.0
,35.35
,30.95
,26.95
,29.2
,33.35
,35.25
,35.9
,35.35
,37.45
,31.9
,28.85
,32.05
,35.35
,30.45
,28.35
,28.25
,29.6
,26.45
,20.55
,20.1
,24.0
,31.5
,37.15
,43.95
,41.35
,34.3
,26.45
,26.9
,24.65
,27.85
,33.05
,36.7
,34.0
,31.5
,26.35
,21.4
,21.45
,24.75
,22.95
,23.8
,28.15
,27.2
,27.15
,25.85
,22.3
,22.5
,27.5
,24.35
,16.8
,6.15
,-10.85
,-18.6
,-14.75
,-9.95
,-4.4
,3.05
,4.0
,3.45
,-1.8
,-4.95
,-9.6
,-9.35
,-8.2
,-5.3
,-8.7
,-13.2
,-23.1
,-30.05
,-31.45
,-30.55
,-30.85
,-27.9
,-28.55
,-27.9
,-11.4
,2.4
,4.35
,1.7
,-5.1
,-16.1
,-22.8
,-28.95
,-35.05
,-38.25
,-37.65
,-32.05
,-22.85
,-11.7
,-6.25
,0.25
,2.85
,3.0
,-0.5
,-5.1
,-17.65
,-23.95
,-29.25
,-29.25
,-26.5
,-20.25
,-17.15
,-10.55
,-8.05
,-13.9
,-16.6
,-17.3
,-17.0
,-19.4
,-21.65
,-20.9
,-12.65
,-8.4
,-6.3
,-5.35
,-7.15
,-13.65
,-23.3
,-30.55
,-37.1
,-35.45
,-32.7
,-27.85
,-24.25
,-20.15
,-21.55
,-17.5
,-11.1
,-5.95
,-6.2
,-10.5
,-18.0
,-23.25
,-25.0
,-22.85
,-16.0
,-13.2
,-14.15
,-18.1
,-14.0
,-12.75
,-16.25
,-21.1
,-21.1
,-25.55
,-22.0
,-18.85
,-25.85
,-26.35
,-15.0
,-8.4
,-7.05
,-7.55
,-13.35
,-15.2
,-20.7
,-21.25
,-14.2
,-11.2
,-13.95
,-14.2
,-14.7
,-8.25
,-3.7
,-9.15
,-8.55
,-7.15
,-11.95
,-15.55
,-12.6
,-11.9
,-12.75
,-17.1
,-13.05
,-11.2
,-10.15
,-14.95
,-11.75
,-8.75
,-9.95
,-15.85
,-20.15
,-19.1
,-12.75
,-7.55
,-7.3
,-10.45
,-19.05
,-18.95
,-15.65
,-23.0
,-41.65
,-47.9
,-38.6
,-27.5
,-23.5
,-18.8
,-6.75
,0.7
,-2.4
,-10.8
,-15.3
,-17.85
,-16.85
,-17.55
,-17.0
,-15.75
,-9.2
,-6.2
,0.05
,15.25
,26.2
,25.8
,22.45
,19.75
,13.25
,13.55
,11.5
,11.25
,15.2
,17.6
,14.05
,22.6
,36.0
,45.65
,45.2
,41.6
,38.75
,43.6
,48.3
,47.3
,49.8
,49.25
,39.65
,34.25
,39.7
,41.7
,45.15
,52.75
,54.05
,43.55
,35.95
,34.1
,42.15
,59.55
,74.9
,79.7
,77.85
,78.05
,70.8
,71.35
,72.65
,70.55
,59.8
,60.6
,58.4
,53.05
,54.25
,61.95
,58.55
,58.95
,61.05
,63.8
,64.05
,63.25
,65.3
,59.7
,56.7
,61.0
,63.5
,57.45
,55.95
,52.9
,51.3
,53.6
,51.75
,53.9
,56.95
,57.2
,55.2
,57.6
,54.2
,54.6
,53.35
,55.65
,60.35
,66.1
,65.2
,64.15
,58.9
,61.25
,70.4
,77.15
,78.9
,73.75
,61.75
,49.0
,49.7
,58.75
,58.5
,50.2
,49.25
,42.05
,31.95
,25.45
,23.7
,27.75
,36.05
,42.3
,40.05
,34.0
,27.15
,25.65
,25.3
,29.5
,32.75
,34.7
,32.65
,30.85
,33.3
,41.3
,47.25
,51.5
,51.9
,49.45
,42.7
,37.3
,36.35
,34.9
,36.8
,38.8
,40.0
,38.55
,40.45
,39.3
,46.65
,59.8
,64.55
,65.3
,65.1
,65.15
,68.9
,75.65
,77.65
,78.75
,76.2
,79.65
,85.35
,87.45
,84.4
,85.45
,84.5
,84.25
,84.1
,84.5
,85.35
,84.3
,80.8
,79.05
,86.25
,89.8
,89.1
,89.45
,97.3
,95.85
,90.15
,84.7
,84.55
,84.3
,87.8
,88.65
,82.9
,78.65
,81.35
,89.2
,92.6
,93.2
,91.8
,90.15
,87.25
,89.25
,86.1
,84.0
,85.15
,87.75
,92.75
,97.4
,89.85
,76.25
,67.3
,63.3
,68.45
,70.7
,71.45
,72.5
,78.15
,77.0
,78.55
,76.35
,73.4
,67.4
,58.75
,49.7
,47.05
,49.15
,49.9
,52.4
,53.65
,55.35
,53.7
,54.05
,53.85
,56.4
,57.6
,60.55
,58.15
,55.1
,58.4
,66.3
,66.55
,57.8
,54.45
,56.85
,64.8
,68.75
,68.55
,58.2
,50.35
,46.65
,47.15
,45.65
,47.1
,49.85
,50.25
,40.55
,35.0
,41.05
,49.45
,56.45
,56.2
,51.1
,45.75
,43.15
,35.5
,28.3
,25.05
,31.05
,45.0
,58.3
,63.65
,60.45
,51.85
,45.2
,43.35
,37.95
,36.7
,38.7
,40.15
,34.1
,29.25
,22.4
,21.15
,24.0
,30.35
,38.05
,42.95
,39.45
,32.0
,24.45
,14.6
,7.7
,1.05
,-0.25
,0.2
,2.1
,-1.35
,-3.5
,-7.4
,-7.45
,-5.5
,-3.1
,-4.9
,-7.95
,-9.55
,-12.85
,-16.75
,-17.8
,-11.95
,-8.95
,-5.35
,-2.7
,0.8
,-2.2
,-6.7
,-13.45
,-21.0
,-32.65
,-42.15
,-45.9
,-47.35
,-46.55
,-46.8
,-46.75
,-49.3
,-49.35
,-50.9
,-50.1
,-53.5
,-56.05
,-57.5
,-54.6
,-50.1
,-43.7
,-39.85
,-38.45
,-37.35
,-39.4
,-39.4
,-39.7
,-40.35
,-43.75
,-43.7
,-46.4
,-44.65
,-40.55
,-34.3
,-31.7
,-30.3
,-28.75
,-26.9
,-27.35
,-28.75
,-30.25
,-34.4
,-36.15
,-37.85
,-37.7
,-39.35
,-38.25
,-38.85
,-38.1
,-38.55
,-39.65
,-42.65
,-45.05
,-46.85
,-47.55
,-49.0
,-50.45
,-47.75
,-52.95
,-58.0
,-58.2
,-54.6
,-51.75
,-47.4
,-47.0
,-51.85
,-50.7
,-44.8
,-42.05
,-40.7
,-37.85
,-38.25
,-37.55
,-38.85
,-37.05
,-38.7
,-41.7
,-43.05
,-29.95
,-27.2
,-29.35
,-29.55
,-29.3
,-33.4
,-32.7
,-35.2
,-39.2
,-38.2
,-37.55
,-39.85
,-39.35
,-36.55
,-34.5
,-33.55
,-37.35
,-34.8
,-30.9
,-30.9
,-34.4
,-39.65
,-39.2
,-36.95
,-34.15
,-31.85
,-27.4
,-27.6
,-20.25
,-16.1
,-15.45
,-18.4
,-17.45
,-22.8
,-23.85
,-27.9
,-24.3
,-20.45
,-20.45
,-21.65
,-18.75
,-16.75
,-10.4
,-1.95
,-3.3
,0.35
,1.75
,-5.55
,-11.8
,-11.8
,-16.45
,-15.55
,-12.65
,-13.6
,-12.5
,-10.8
,-11.2
,-12.4
,-10.3
,-10.3
,-8.15
,-6.4
,-1.65
,-2.7
,-5.5
,-6.35
,-1.15
,0.35
,-1.6
,-1.55
,-0.95
,-0.45
,9.45
,25.75
,31.05
,32.05
,31.65
,31.7
,28.8
,33.05
,37.35
,41.1
,38.8
,38.1
,39.35
,41.7
,47.0
,52.55
,54.2
,55.85
,60.25
,59.7
,56.95
,52.85
,55.3
,59.7
,62.4
,61.25
,64.35
,64.9
,66.85
,68.35
,67.5
,69.35
,73.9
,76.2
,71.05
,67.8
,70.75
,75.55
,70.95
,67.8
,70.5
,68.0
,61.95
,66.25
,76.5
,87.6
,89.9
,77.75
,69.85
,69.15
,65.3
,58.75
,51.9
,41.75
,47.0
,55.0
,62.55
,67.7
,69.9
,66.6
,72.4
,71.3
,63.25
,65.25
,73.85
,73.65
,63.0
,61.25
,70.25
,77.25
,69.2
,65.6
,63.95
,55.05
,51.8
,63.65
,72.1
,78.85
,87.95
,88.85
,85.0
,83.65
,79.05
,66.65
,64.35
,63.8
,51.15
,30.2
,30.65
,40.0
,44.4
,43.25
,44.8
,44.8
,41.1
,36.1
,34.0
,31.75
,25.65
,27.45
,33.15
,36.45
,36.4
,39.2
,37.3
,33.35
,34.8
,39.4
,36.5
,30.75
,30.15
,33.75
,41.8
,46.05
,43.85
,30.55
,24.05
,30.55
,49.85
,52.8
,49.25
,48.95
,48.1
,44.3
,43.35
,39.3
,40.85
,47.55
,51.2
,58.8
,70.4
,79.15
,75.65
,73.2
,63.9
,59.0
,58.9
,56.95
,51.8
,51.0
,45.15
,44.5
,53.65
,54.05
,47.45
,41.5
,42.95
,46.6
,54.95
,49.25
,50.6
,56.6
,52.65
,54.1
,74.7
,77.2
,66.8
,71.75
,76.05
,74.0
,72.7
,73.1
,67.9
,68.85
,68.9
,64.2
,65.65
,72.0
,68.6
,67.7
,69.25
,65.85
,65.3
,64.65
,60.75
,66.65
,78.9
,78.35
,81.2
,82.7
,77.35
,76.65
,76.9
,70.15
,72.05
,75.25
,76.65
,78.6
,76.1
,72.2
,70.95
,73.6
,77.0
,82.4
,85.95
,87.75
,83.7
,77.65
,72.3
,70.9
,70.2
,68.2
,67.05
,71.9
,79.3
,84.4
,88.45
,94.1
,96.15
,93.95
,92.85
,80.75
,70.8
,62.0
,49.1
,36.15
,32.25
,27.95
,31.65
,33.6
,35.8
,39.05
,41.75
,39.45
,31.35
,22.5
,16.1
,17.5
,19.85
,27.5
,35.35
,40.1
,43.2
,49.95
,51.05
,46.4
,48.4
,42.95
,33.55
,25.55
,22.2
,16.05
,18.9
,17.0
,20.2
,21.85
,24.4
,23.35
,31.9
,26.55
,20.9
,22.2
,25.3
,25.2
,26.75
,29.2
,31.75
,33.0
,34.8
,39.85
,35.9
,32.65
,34.25
,33.55
,33.0
,31.55
,32.5
,36.3
,41.2
,36.7
,34.7
,38.1
,42.3
,35.95
,32.5
,30.1
,30.45
,28.3
,27.15
,25.15
,31.55
,34.6
,35.1
,38.55
,43.65
,48.85
,46.5
,40.25
,35.35
,26.6
,18.45
,20.55
,23.05
,24.9
,28.2
,31.15
,29.5
,25.4
,14.9
,11.95
,15.05
,11.85
,11.1
,14.45
,17.85
,16.2
,17.05
,19.6
,22.7
,17.5
,14.2
,8.95
,1.0
,-4.35
,-7.95
,-19.25
,-23.95
,-18.25
,-16.25
,-17.05
,-22.4
,-23.95
,-22.3
,-18.7
,-23.3
,-23.85
,-22.9
,-19.7
,-14.35
,-11.3
,-17.35
,-23.1
,-30.35
,-41.25
,-44.9
,-44.75
,-45.1
,-47.7
,-46.45
,-45.85
,-42.8
,-45.5
,-49.2
,-53.75
,-53.15
,-47.25
,-40.1
,-38.5
,-39.35
,-37.65
,-36.95
,-36.8
,-42.0
,-50.7
,-63.45
,-69.8
,-73.8
,-77.05
,-78.15
,-74.5
,-72.8
,-70.55
,-66.85
,-65.0
,-66.35
,-71.45
,-78.25
,-86.8
,-90.45
,-91.35
,-81.75
,-72.35
,-66.9
,-63.5
,-53.15
,-51.6
,-54.7
,-57.65
,-61.5
,-55.6
,-34.15
,-24.8
,-28.5
,-24.25
,-21.0
,-18.5
,-12.95
,-7.95
,-14.85
,-25.7
,-34.2
,-29.15
,-20.4
,-14.35
,-8.75
,-3.25
,1.15
,0.75
,-5.45
,-18.7
,-29.85
,-40.7
,-47.8
,-55.45
,-52.9
,-46.2
,-38.8
,-39.4
,-40.5
,-42.15
,-43.1
,-43.8
,-43.0
,-40.7
,-41.15
,-39.5
,-37.35
,-31.25
,-27.25
,-22.95
,-24.2
,-25.55
,-24.85
,-17.7
,-13.55
,-14.1
,-15.9
,-17.15
,-18.7
,-20.3
,-16.65
,-12.15
,-6.35
,-3.1
,3.6
,8.05
,12.5
,13.35
,14.9
,13.9
,15.8
,18.7
,18.5
,15.4
,13.45
,14.6
,19.5
,31.35
,38.85
,42.35
,40.9
,40.0
,36.35
,33.7
,27.05
,23.55
,26.15
,31.75
,35.5
,37.9
,41.6
,40.5
,37.55
,35.5
,37.15
,34.0
,33.45
,30.85
,28.05
,23.55
,21.9
,18.4
,18.85
,21.0
,19.25
,14.75
,14.5
,19.55
,18.55
,14.55
,9.7
,7.6
,6.05
,9.05
,6.45
,0.55
,-4.7
,-4.6
,-0.9
,4.6
,6.5
,3.05
,0.2
,-3.3
,-3.15
,-4.8
,-5.1
,-5.65
,-3.9
,-5.7
,-1.15
,2.3
,0.7
,-4.2
,-4.45
,-5.45
,-7.4
,-6.45
,-5.45
,-3.1
,-2.6
,-3.35
,-6.6
,-3.0
,-1.7
,-2.35
,-3.35
,-0.5
,0.95
,2.1
,1.2
,3.15
,8.95
,10.85
,6.65
,0.2
,3.3
,9.6
,12.4
,9.1
,10.75
,9.4
,8.9
,13.6
,22.3
,24.25
,25.15
,25.75
,23.2
,22.65
,28.4
,35.15
,30.95
,27.25
,29.0
,32.25
,25.95
,25.25
,30.8
,36.5
,39.7
,46.8
,50.55
,51.25
,56.35
,60.5
,58.6
,51.25
,48.2
,48.05
,51.8
,52.2
,53.65
,51.05
,52.1
,54.05
,53.35
,48.25
,47.95
,48.45
,46.0
,46.3
,50.3
,53.9
,50.85
,52.05
,51.6
,48.0
,46.05
,54.25
,59.95
,63.55
,66.3
,72.2
,76.35
,70.65
,60.85
,59.35
,64.05
,62.5
,60.75
,58.45
,57.45
,52.4
,50.95
,51.3
,56.7
,61.75
,67.85
,71.25
,70.15
,63.35
,56.9
,56.85
,56.8
,57.35
,57.25
,60.9
,65.65
,74.15
,76.85
,82.95
,87.55
,81.55
,70.2
,72.55
,77.15
,75.5
,77.35
,80.6
,78.55
,73.4
,74.9
,80.95
,86.5
,80.05
,76.5
,77.65
,77.7
,73.15
,71.35
,66.45
,61.95
,63.65
,66.85
,69.55
,68.95
,69.95
,68.95
,64.9
,55.0
,55.3
,58.95
,60.6
,59.65
,65.9
,71.3
,68.65
,59.55
,53.85
,53.25
,50.95
,47.1
,40.3
,36.65
,31.25
,29.75
,31.45
,36.2
,36.95
,41.9
,45.45
,44.3
,39.7
,34.05
,30.4
,29.0
,28.3
,26.1
,28.95
,30.45
,35.5
,37.55
,38.8
,38.15
,38.25
,33.8
,35.4
,40.8
,45.1
,47.15
,45.9
,42.25
,37.25
,30.6
,20.6
,18.0
,18.4
,22.8
,28.45
,38.6
,44.4
,44.9
,41.75
,41.2
,37.0
,28.55
,23.2
,24.4
,32.05
,39.25
,47.3
,51.35
,53.5
,51.3
,48.05
,38.4
,33.95
,29.7
,19.4
,8.8
,8.2
,10.2
,9.65
,9.75
,10.8
,13.0
,8.1
,2.3
,-2.9
,1.95
,12.2
,23.85
,29.95
,38.15
,43.8
,45.5
,40.8
,30.15
,19.1
,7.2
,-5.3
,-17.9
,-26.45
,-34.6
,-35.95
,-35.7
,-31.25
,-29.05
,-24.8
,-19.15
,-15.55
,-19.8
,-21.4
,-19.15
,-20.85
,-24.35
,-27.95
,-26.35
,-21.0
,-12.45
,-7.7
,-1.65
,0.65
,5.0
,9.95
,14.05
,14.05
,15.8
,16.45
,15.1
,15.4
,15.0
,16.15
,16.45
,18.45
,17.8
,19.65
,20.1
,21.95
,19.7
,18.05
,10.85
,0.25
,-8.0
,-6.35
,3.45
,17.05
,29.4
,37.05
,46.05
,50.7
,51.2
,45.45
,38.35
,28.25
,23.25
,19.7
,19.65
,22.2
,28.9
,35.65
,37.95
,36.85
,35.4
,37.0
,37.1
,41.6
,44.5
,44.75
,38.95
,37.6
,37.85
,40.2
,42.5
,49.85
,56.6
,59.55
,59.85
,57.2
,54.55
,51.0
,50.2
,48.1
,45.5
,38.05
,34.45
,29.15
,25.6
,25.95
,32.4
,35.2
,34.0
,31.95
,30.0
,25.9
,18.9
,16.6
,16.25
,15.85
,9.45
,6.25
,7.15
,14.65
,18.3
,19.65
,19.0
,19.25
,17.9
,15.6
,13.85
,14.15
,18.3
,17.95
,16.25
,13.45
,13.5
,13.35
,19.05
,23.35
,28.65
,30.05
,28.1
,24.5
,25.5
,28.05
,27.4
,21.25
,9.9
,6.55
,10.15
,18.3
,23.8
,28.1
,23.3
,17.35
,10.6
,6.9
,3.95
,2.4
,0.35
,-1.7
